DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2021-08-15,3.3919912095737503,21000100,3.2347,20991200,3.2347,21000200
2021-08-16,3.597682533411666,21000100,3.4663,20991200,3.4663,21000200
2021-08-17,3.797513414496667,21000100,3.7286,20991200,3.7286,21000200
2021-08-18,4.473249300000001,21000100,4.4328,20991200,4.4328,21000200
2021-08-19,4.5308703375,21000100,4.4899,20991200,4.4899,21000200
2021-08-20,4.505593872023334,21000100,4.4164,20991200,4.4164,21000200
2021-08-21,6.435470512260512,21000100,6.1879,20991200,6.1879,21000200
2021-08-22,5.710652543243728,21000100,5.467,20991200,5.467,21000200
2021-08-23,5.775205260553982,21000100,5.5036,20991200,5.5036,21000200
2021-08-24,5.315457591171071,21000100,5.0502,20991200,5.0502,21000200
2021-08-25,5.6538246375,21000100,5.6027,20991200,5.6027,21000200
2021-08-26,4.918497782372084,21000100,4.8707,20991200,4.8707,21000200
2021-08-27,5.371572375,21000100,5.323,20991200,5.323,21000200
2021-08-28,5.818005726041666,21000100,5.725,20991200,5.725,21000200
2021-08-29,5.718808477156667,21000100,5.5492,20991200,5.5492,21000200
2021-08-30,5.525795903648751,21000100,5.3349,20991200,5.3349,21000200
2021-08-31,5.39612537219125,21000100,5.2867,20991200,5.2867,21000200
2021-09-02,5.822804137106821,21000100,5.5016,20991200,5.5016,21000200
2021-09-03,6.54398684314375,21000100,6.1815,20991200,6.1815,21000200
2021-09-04,6.502310909711608,21000100,6.0874,20991200,6.0874,21000200
2021-09-05,6.615113689074347,21000100,6.15,20991200,6.15,21000200
2021-09-06,6.458459210690001,21000100,6.1032,20991200,6.1032,21000200
2021-09-07,8.100168950357205,21000100,8.6751,20991200,8.6751,21000200
2021-09-08,10.5854042027475,21000100,10.3838,20991200,10.3838,21000200
2021-09-09,9.8307948375,21000100,9.7419,20991200,9.7419,21000200
2021-09-10,10.073185306141667,21000100,9.9389,20991200,9.9389,21000200
2021-09-11,9.1344985875,21000100,9.0519,20991200,9.0519,21000200
2021-09-12,9.02924685,21000100,8.9476,20991200,8.9476,21000200
2021-09-13,8.286127200000001,21000100,8.2112,20991200,8.2112,21000200
2021-09-14,8.6985565875,21000100,8.6199,20991200,8.6199,21000200
2021-09-15,9.33763545,21000100,9.2532,20991200,9.2532,21000200
2021-09-16,8.8103676375,21000100,8.7307,20991200,8.7307,21000200
2021-09-17,8.400965625,21000100,8.325,20991200,8.325,21000200
2021-09-18,9.159895798631666,21000100,9.0748,20991200,9.0748,21000200
2021-09-19,10.2360588564525,21000100,10.0701,20991200,10.0701,21000200
2021-09-20,7.793526777255,21000100,7.6892,20991200,7.6892,21000200
2021-09-21,6.760935675,21000100,6.6998,20991200,6.6998,21000200
2021-09-22,7.832222775000001,21000100,7.7614,20991200,7.7614,21000200
2021-09-23,9.263525981520418,21000100,9.1819,20991200,9.1819,21000200
2021-09-24,8.0385888375,21000100,7.9659,20991200,7.9659,21000200
